Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2367494	0.95	0
2	243199373	2209922	0.909	0
3	198022430	1728015	0.873	0
4	191154276	1502227	0.786	-1
5	180915260	1578159	0.872	0
6	171115067	1615424	0.944	0
7	159138663	1521523	0.956	0
8	146364022	1354604	0.926	0
9	141213431	1215224	0.861	0
10	135534747	1478377	1.091	0
11	135006516	1319902	0.978	0
12	133851895	1292234	0.965	0
13	115169878	795144	0.69	-1
14	107349540	869638	0.81	-1
15	102531392	879128	0.857	0
16	90354753	1022579	1.132	0
17	81195210	1032205	1.271	1
18	78077248	709862	0.909	0
19	59128983	867132	1.467	1
20	63025520	739698	1.174	1
21	48129895	381604	0.793	-1
22	51304566	547492	1.067	0
Odchylenie standardowe dla osobnika: 0.16679
Srednia arytmetyczna: 0.99416
