Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1710228	0.686	0
2	243199373	1543205	0.635	0
3	198022430	1196903	0.604	0
4	191154276	1017119	0.532	-1
5	180915260	1087727	0.601	0
6	171115067	1136476	0.664	0
7	159138663	1073582	0.675	0
8	146364022	956703	0.654	0
9	141213431	864446	0.612	0
10	135534747	1079213	0.796	0
11	135006516	939336	0.696	0
12	133851895	922374	0.689	0
13	115169878	542763	0.471	-1
14	107349540	617173	0.575	-1
15	102531392	636064	0.62	0
16	90354753	773215	0.856	0
17	81195210	761570	0.938	1
18	78077248	497514	0.637	0
19	59128983	650375	1.1	1
20	63025520	552364	0.876	1
21	48129895	266188	0.553	-1
22	51304566	414562	0.808	0
Odchylenie standardowe dla osobnika: 0.14014
Srednia arytmetyczna: 0.71668
