Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	711822	0.286	0
2	243199373	657707	0.27	0
3	198022430	520874	0.263	0
4	191154276	458863	0.24	-1
5	180915260	468671	0.259	0
6	171115067	476917	0.279	0
7	159138663	462142	0.29	0
8	146364022	396594	0.271	0
9	141213431	361776	0.256	0
10	135534747	430320	0.317	0
11	135006516	378576	0.28	0
12	133851895	396311	0.296	0
13	115169878	236365	0.205	-1
14	107349540	259707	0.242	-1
15	102531392	264058	0.258	0
16	90354753	306493	0.339	0
17	81195210	313207	0.386	1
18	78077248	203360	0.26	0
19	59128983	272656	0.461	1
20	63025520	210003	0.333	0
21	48129895	107814	0.224	-1
22	51304566	150576	0.293	0
Odchylenie standardowe dla osobnika: 0.05258
Srednia arytmetyczna: 0.29574
