Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	50967	0.02	0
2	243199373	47165	0.019	0
3	198022430	36571	0.018	0
4	191154276	30601	0.016	-1
5	180915260	32853	0.018	0
6	171115067	32411	0.019	0
7	159138663	31144	0.02	0
8	146364022	28334	0.019	0
9	141213431	24390	0.017	0
10	135534747	29093	0.021	0
11	135006516	29671	0.022	0
12	133851895	27321	0.02	0
13	115169878	16318	0.014	-1
14	107349540	18637	0.017	0
15	102531392	18311	0.018	0
16	90354753	21907	0.024	0
17	81195210	22857	0.028	1
18	78077248	14605	0.019	0
19	59128983	19582	0.033	1
20	63025520	16924	0.027	1
21	48129895	8533	0.018	0
22	51304566	11588	0.023	0
Odchylenie standardowe dla osobnika: 0.00424
Srednia arytmetyczna: 0.021
