Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	170663	0.068	0
2	243199373	148157	0.061	0
3	198022430	117670	0.059	0
4	191154276	102871	0.054	0
5	180915260	104281	0.058	0
6	171115067	105568	0.062	0
7	159138663	111722	0.07	0
8	146364022	86233	0.059	0
9	141213431	85030	0.06	0
10	135534747	99635	0.074	0
11	135006516	85354	0.063	0
12	133851895	95573	0.071	0
13	115169878	51841	0.045	-1
14	107349540	61914	0.058	0
15	102531392	63286	0.062	0
16	90354753	76537	0.085	0
17	81195210	85504	0.105	1
18	78077248	44548	0.057	0
19	59128983	77642	0.131	1
20	63025520	48445	0.077	0
21	48129895	24059	0.05	-1
22	51304566	39156	0.076	0
Odchylenie standardowe dla osobnika: 0.01834
Srednia arytmetyczna: 0.07121
