Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	127402	0.051	0
2	243199373	106719	0.044	0
3	198022430	85248	0.043	0
4	191154276	73462	0.038	-1
5	180915260	76493	0.042	0
6	171115067	77234	0.045	0
7	159138663	80502	0.051	0
8	146364022	62788	0.043	0
9	141213431	62133	0.044	0
10	135534747	71850	0.053	0
11	135006516	63777	0.047	0
12	133851895	68733	0.051	0
13	115169878	37093	0.032	-1
14	107349540	44679	0.042	0
15	102531392	45571	0.044	0
16	90354753	55347	0.061	0
17	81195210	61788	0.076	1
18	78077248	32485	0.042	0
19	59128983	56955	0.096	1
20	63025520	35578	0.056	0
21	48129895	17590	0.037	-1
22	51304566	29205	0.057	0
Odchylenie standardowe dla osobnika: 0.0135
Srednia arytmetyczna: 0.05179
