Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1702761	0.683	0
2	243199373	1545753	0.636	0
3	198022430	1217007	0.615	0
4	191154276	1030187	0.539	-1
5	180915260	1100299	0.608	0
6	171115067	1145842	0.67	0
7	159138663	1078194	0.678	0
8	146364022	956875	0.654	0
9	141213431	859892	0.609	0
10	135534747	1051820	0.776	0
11	135006516	925626	0.686	0
12	133851895	926424	0.692	0
13	115169878	547656	0.476	-1
14	107349540	614758	0.573	-1
15	102531392	624092	0.609	0
16	90354753	735337	0.814	0
17	81195210	742622	0.915	1
18	78077248	494674	0.634	0
19	59128983	630781	1.067	1
20	63025520	531963	0.844	1
21	48129895	257874	0.536	-1
22	51304566	388648	0.758	0
Odchylenie standardowe dla osobnika: 0.12678
Srednia arytmetyczna: 0.70663
