Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	203018	0.081	0
2	243199373	188186	0.077	0
3	198022430	150903	0.076	0
4	191154276	129872	0.068	-1
5	180915260	135009	0.075	0
6	171115067	134723	0.079	0
7	159138663	133941	0.084	0
8	146364022	113200	0.077	0
9	141213431	104406	0.074	0
10	135534747	120321	0.089	0
11	135006516	109125	0.081	0
12	133851895	114743	0.086	0
13	115169878	68507	0.059	-1
14	107349540	75855	0.071	0
15	102531392	75193	0.073	0
16	90354753	85984	0.095	0
17	81195210	87709	0.108	1
18	78077248	59654	0.076	0
19	59128983	74177	0.125	1
20	63025520	59074	0.094	0
21	48129895	30849	0.064	-1
22	51304566	41515	0.081	0
Odchylenie standardowe dla osobnika: 0.01347
Srednia arytmetyczna: 0.08389
