Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	560035	0.225	0
2	243199373	519777	0.214	0
3	198022430	420132	0.212	0
4	191154276	379862	0.199	0
5	180915260	376188	0.208	0
6	171115067	380221	0.222	0
7	159138663	375901	0.236	0
8	146364022	314485	0.215	0
9	141213431	288244	0.204	0
10	135534747	343457	0.253	0
11	135006516	295555	0.219	0
12	133851895	321630	0.24	0
13	115169878	188889	0.164	-1
14	107349540	211081	0.197	0
15	102531392	207517	0.202	0
16	90354753	244223	0.27	0
17	81195210	247088	0.304	1
18	78077248	159868	0.205	0
19	59128983	215723	0.365	1
20	63025520	160037	0.254	0
21	48129895	84646	0.176	-1
22	51304566	114054	0.222	0
Odchylenie standardowe dla osobnika: 0.04051
Srednia arytmetyczna: 0.23479
