Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	233849	0.094	0
2	243199373	205318	0.084	0
3	198022430	162298	0.082	0
4	191154276	139901	0.073	-1
5	180915260	145721	0.081	0
6	171115067	146418	0.086	0
7	159138663	153895	0.097	0
8	146364022	120878	0.083	0
9	141213431	117236	0.083	0
10	135534747	134761	0.099	0
11	135006516	118971	0.088	0
12	133851895	130682	0.098	0
13	115169878	71191	0.062	-1
14	107349540	84566	0.079	0
15	102531392	86403	0.084	0
16	90354753	104940	0.116	0
17	81195210	113930	0.14	1
18	78077248	61949	0.079	0
19	59128983	103137	0.174	1
20	63025520	67294	0.107	0
21	48129895	33989	0.071	-1
22	51304566	52910	0.103	0
Odchylenie standardowe dla osobnika: 0.02362
Srednia arytmetyczna: 0.09742
