Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	144372	0.058	0
2	243199373	120202	0.049	0
3	198022430	96534	0.049	0
4	191154276	83794	0.044	-1
5	180915260	88052	0.049	0
6	171115067	87573	0.051	0
7	159138663	89392	0.056	0
8	146364022	73280	0.05	0
9	141213431	69401	0.049	0
10	135534747	79018	0.058	0
11	135006516	70686	0.052	0
12	133851895	76205	0.057	0
13	115169878	43873	0.038	-1
14	107349540	49198	0.046	0
15	102531392	50500	0.049	0
16	90354753	59870	0.066	0
17	81195210	63615	0.078	1
18	78077248	37665	0.048	0
19	59128983	56695	0.096	1
20	63025520	38691	0.061	0
21	48129895	20185	0.042	-1
22	51304566	29072	0.057	0
Odchylenie standardowe dla osobnika: 0.01209
Srednia arytmetyczna: 0.05658
