Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	17677	0.007	0
2	243199373	15424	0.006	0
3	198022430	12634	0.006	0
4	191154276	10744	0.006	0
5	180915260	11150	0.006	0
6	171115067	11089	0.006	0
7	159138663	11869	0.007	0
8	146364022	8795	0.006	0
9	141213431	9012	0.006	0
10	135534747	9851	0.007	0
11	135006516	8918	0.007	0
12	133851895	10111	0.008	0
13	115169878	5560	0.005	-1
14	107349540	6578	0.006	0
15	102531392	6741	0.007	0
16	90354753	7900	0.009	0
17	81195210	9319	0.011	1
18	78077248	4529	0.006	0
19	59128983	8096	0.014	1
20	63025520	5076	0.008	0
21	48129895	2448	0.005	-1
22	51304566	3906	0.008	0
Odchylenie standardowe dla osobnika: 0.00201
Srednia arytmetyczna: 0.00742
