Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1697556	0.681	0
2	243199373	1535920	0.632	0
3	198022430	1204354	0.608	0
4	191154276	1055218	0.552	-1
5	180915260	1084615	0.6	0
6	171115067	1104843	0.646	0
7	159138663	1094232	0.688	0
8	146364022	929386	0.635	0
9	141213431	848276	0.601	0
10	135534747	1056642	0.78	0
11	135006516	906232	0.671	0
12	133851895	930905	0.695	0
13	115169878	535751	0.465	-1
14	107349540	610295	0.569	0
15	102531392	622363	0.607	0
16	90354753	764491	0.846	0
17	81195210	768388	0.946	1
18	78077248	476538	0.61	0
19	59128983	672344	1.137	1
20	63025520	509955	0.809	0
21	48129895	257637	0.535	-1
22	51304566	380393	0.741	0
Odchylenie standardowe dla osobnika: 0.14157
Srednia arytmetyczna: 0.70758
