Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1203024	0.483	0
2	243199373	1101095	0.453	0
3	198022430	865965	0.437	0
4	191154276	746919	0.391	-1
5	180915260	789660	0.436	0
6	171115067	800422	0.468	0
7	159138663	759423	0.477	0
8	146364022	685286	0.468	0
9	141213431	604435	0.428	0
10	135534747	737882	0.544	0
11	135006516	655793	0.486	0
12	133851895	650659	0.486	0
13	115169878	391087	0.34	-1
14	107349540	433733	0.404	-1
15	102531392	434533	0.424	0
16	90354753	510383	0.565	0
17	81195210	501697	0.618	1
18	78077248	351650	0.45	0
19	59128983	425957	0.72	1
20	63025520	365669	0.58	1
21	48129895	183008	0.38	-1
22	51304566	259005	0.505	0
Odchylenie standardowe dla osobnika: 0.07936
Srednia arytmetyczna: 0.49332
