Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2265577	0.909	0
2	243199373	2418972	0.995	0
3	198022430	1996901	1.008	0
4	191154276	1883669	0.985	0
5	180915260	1790655	0.99	0
6	171115067	1721285	1.006	0
7	159138663	1529473	0.961	0
8	146364022	1460759	0.998	0
9	141213431	1128595	0.799	-1
10	135534747	1334273	0.984	0
11	135006516	1333667	0.988	0
12	133851895	1337596	0.999	0
13	115169878	975529	0.847	0
14	107349540	896887	0.835	-1
15	102531392	806260	0.786	-1
16	90354753	795749	0.881	0
17	81195210	784868	0.967	0
18	78077248	770663	0.987	0
19	59128983	564175	0.954	0
20	63025520	635700	1.009	0
21	48129895	368382	0.765	-1
22	51304566	344280	0.671	-1
Odchylenie standardowe dla osobnika: 0.09297
Srednia arytmetyczna: 0.93289
