Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	86419	0.035	0
2	243199373	69471	0.029	0
3	198022430	54859	0.028	0
4	191154276	49237	0.026	0
5	180915260	50430	0.028	0
6	171115067	48459	0.028	0
7	159138663	51407	0.032	0
8	146364022	40736	0.028	0
9	141213431	39643	0.028	0
10	135534747	47185	0.035	0
11	135006516	40717	0.03	0
12	133851895	42958	0.032	0
13	115169878	24115	0.021	-1
14	107349540	27672	0.026	0
15	102531392	28410	0.028	0
16	90354753	34502	0.038	0
17	81195210	36514	0.045	1
18	78077248	20802	0.027	0
19	59128983	33798	0.057	1
20	63025520	21298	0.034	0
21	48129895	11374	0.024	-1
22	51304566	16632	0.032	0
Odchylenie standardowe dla osobnika: 0.00735
Srednia arytmetyczna: 0.03258
