Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	509796	0.205	0
2	243199373	453269	0.186	0
3	198022430	360728	0.182	0
4	191154276	319473	0.167	-1
5	180915260	326125	0.18	0
6	171115067	327320	0.191	0
7	159138663	331772	0.208	0
8	146364022	274095	0.187	0
9	141213431	254159	0.18	0
10	135534747	306061	0.226	0
11	135006516	262380	0.194	0
12	133851895	281466	0.21	0
13	115169878	161847	0.141	-1
14	107349540	182973	0.17	0
15	102531392	183569	0.179	0
16	90354753	224300	0.248	0
17	81195210	228790	0.282	1
18	78077248	140646	0.18	0
19	59128983	202056	0.342	1
20	63025520	145251	0.23	0
21	48129895	75643	0.157	-1
22	51304566	107836	0.21	0
Odchylenie standardowe dla osobnika: 0.04195
Srednia arytmetyczna: 0.20932
