Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	37570	0.015	0
2	243199373	30069	0.012	0
3	198022430	23979	0.012	0
4	191154276	20743	0.011	0
5	180915260	22438	0.012	0
6	171115067	21034	0.012	0
7	159138663	22097	0.014	0
8	146364022	16988	0.012	0
9	141213431	16722	0.012	0
10	135534747	18558	0.014	0
11	135006516	16944	0.013	0
12	133851895	18777	0.014	0
13	115169878	11126	0.01	-1
14	107349540	12351	0.012	0
15	102531392	12487	0.012	0
16	90354753	14105	0.016	0
17	81195210	15634	0.019	1
18	78077248	9284	0.012	0
19	59128983	13355	0.023	1
20	63025520	9009	0.014	0
21	48129895	4863	0.01	-1
22	51304566	6643	0.013	0
Odchylenie standardowe dla osobnika: 0.00284
Srednia arytmetyczna: 0.01379
