Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	595690	0.239	0
2	243199373	540439	0.222	0
3	198022430	429161	0.217	0
4	191154276	380549	0.199	0
5	180915260	386253	0.213	0
6	171115067	387764	0.227	0
7	159138663	391729	0.246	0
8	146364022	319323	0.218	0
9	141213431	300995	0.213	0
10	135534747	357484	0.264	0
11	135006516	307017	0.227	0
12	133851895	333921	0.249	0
13	115169878	193809	0.168	-1
14	107349540	217666	0.203	0
15	102531392	220996	0.216	0
16	90354753	262141	0.29	0
17	81195210	276634	0.341	1
18	78077248	166168	0.213	0
19	59128983	241272	0.408	1
20	63025520	169447	0.269	0
21	48129895	87906	0.183	-1
22	51304566	126416	0.246	0
Odchylenie standardowe dla osobnika: 0.05032
Srednia arytmetyczna: 0.24774
