Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	41781	0.017	0
2	243199373	38228	0.016	0
3	198022430	30691	0.015	0
4	191154276	25824	0.014	0
5	180915260	27556	0.015	0
6	171115067	27944	0.016	0
7	159138663	27684	0.017	0
8	146364022	23350	0.016	0
9	141213431	21630	0.015	0
10	135534747	24446	0.018	0
11	135006516	22667	0.017	0
12	133851895	24155	0.018	0
13	115169878	13682	0.012	-1
14	107349540	15635	0.015	0
15	102531392	15838	0.015	0
16	90354753	19201	0.021	0
17	81195210	19912	0.025	1
18	78077248	12210	0.016	0
19	59128983	17566	0.03	1
20	63025520	12986	0.021	0
21	48129895	6464	0.013	-1
22	51304566	9836	0.019	0
Odchylenie standardowe dla osobnika: 0.00389
Srednia arytmetyczna: 0.01789
