Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1110256	0.445	0
2	243199373	1048573	0.431	0
3	198022430	842155	0.425	0
4	191154276	743327	0.389	-1
5	180915260	760261	0.42	0
6	171115067	775979	0.453	0
7	159138663	726919	0.457	0
8	146364022	654364	0.447	0
9	141213431	571406	0.405	0
10	135534747	696722	0.514	0
11	135006516	614573	0.455	0
12	133851895	621171	0.464	0
13	115169878	384553	0.334	-1
14	107349540	415818	0.387	-1
15	102531392	404284	0.394	-1
16	90354753	465111	0.515	0
17	81195210	456926	0.563	1
18	78077248	336013	0.43	0
19	59128983	380856	0.644	1
20	63025520	332360	0.527	1
21	48129895	171539	0.356	-1
22	51304566	226822	0.442	0
Odchylenie standardowe dla osobnika: 0.06368
Srednia arytmetyczna: 0.46195
