Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	409923	0.164	0
2	243199373	362214	0.149	0
3	198022430	283984	0.143	0
4	191154276	241737	0.126	-1
5	180915260	255524	0.141	0
6	171115067	263886	0.154	0
7	159138663	258993	0.163	0
8	146364022	218148	0.149	0
9	141213431	202205	0.143	0
10	135534747	248175	0.183	0
11	135006516	217061	0.161	0
12	133851895	222827	0.166	0
13	115169878	125573	0.109	-1
14	107349540	145563	0.136	0
15	102531392	151917	0.148	0
16	90354753	183210	0.203	0
17	81195210	195005	0.24	1
18	78077248	113077	0.145	0
19	59128983	171103	0.289	1
20	63025520	126416	0.201	0
21	48129895	62064	0.129	-1
22	51304566	98335	0.192	0
Odchylenie standardowe dla osobnika: 0.03902
Srednia arytmetyczna: 0.17111
