Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	785837	0.315	0
2	243199373	733154	0.301	0
3	198022430	569861	0.288	0
4	191154276	485854	0.254	-1
5	180915260	520227	0.288	0
6	171115067	536493	0.314	0
7	159138663	499458	0.314	0
8	146364022	453704	0.31	0
9	141213431	402757	0.285	0
10	135534747	506071	0.373	0
11	135006516	438080	0.324	0
12	133851895	424159	0.317	0
13	115169878	257940	0.224	-1
14	107349540	286798	0.267	-1
15	102531392	293348	0.286	0
16	90354753	343137	0.38	0
17	81195210	336794	0.415	1
18	78077248	236486	0.303	0
19	59128983	281100	0.475	1
20	63025520	249925	0.397	1
21	48129895	122284	0.254	-1
22	51304566	181253	0.353	0
Odchylenie standardowe dla osobnika: 0.05478
Srednia arytmetyczna: 0.32926
