Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	986028	0.396	0
2	243199373	891839	0.367	0
3	198022430	692110	0.35	0
4	191154276	572143	0.299	-1
5	180915260	632103	0.349	0
6	171115067	659762	0.386	0
7	159138663	610643	0.384	0
8	146364022	552333	0.377	0
9	141213431	501636	0.355	0
10	135534747	637358	0.47	0
11	135006516	548350	0.406	0
12	133851895	523287	0.391	0
13	115169878	309270	0.269	-1
14	107349540	355033	0.331	-1
15	102531392	369392	0.36	0
16	90354753	447350	0.495	1
17	81195210	434271	0.535	1
18	78077248	289153	0.37	0
19	59128983	367428	0.621	1
20	63025520	322471	0.512	1
21	48129895	155771	0.324	-1
22	51304566	246414	0.48	0
Odchylenie standardowe dla osobnika: 0.08018
Srednia arytmetyczna: 0.41389
