Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	669409	0.269	0
2	243199373	622546	0.256	0
3	198022430	492145	0.249	0
4	191154276	410699	0.215	-1
5	180915260	445316	0.246	0
6	171115067	461596	0.27	0
7	159138663	425444	0.267	0
8	146364022	389261	0.266	0
9	141213431	347512	0.246	0
10	135534747	437092	0.322	0
11	135006516	374951	0.278	0
12	133851895	367011	0.274	0
13	115169878	220654	0.192	-1
14	107349540	246491	0.23	-1
15	102531392	251074	0.245	0
16	90354753	295799	0.327	0
17	81195210	286264	0.353	1
18	78077248	203368	0.26	0
19	59128983	234512	0.397	1
20	63025520	215829	0.342	1
21	48129895	105116	0.218	-1
22	51304566	154188	0.301	0
Odchylenie standardowe dla osobnika: 0.04568
Srednia arytmetyczna: 0.28174
