Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	299430	0.12	0
2	243199373	256157	0.105	0
3	198022430	204230	0.103	0
4	191154276	176240	0.092	0
5	180915260	180925	0.1	0
6	171115067	181810	0.106	0
7	159138663	195335	0.123	0
8	146364022	148915	0.102	0
9	141213431	148017	0.105	0
10	135534747	169820	0.125	0
11	135006516	150101	0.111	0
12	133851895	166159	0.124	0
13	115169878	88698	0.077	-1
14	107349540	106628	0.099	0
15	102531392	110067	0.107	0
16	90354753	133352	0.148	0
17	81195210	149763	0.184	1
18	78077248	77102	0.099	0
19	59128983	137453	0.232	1
20	63025520	84613	0.134	0
21	48129895	41627	0.086	-1
22	51304566	68495	0.134	0
Odchylenie standardowe dla osobnika: 0.03302
Srednia arytmetyczna: 0.12389
