Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	386609	0.155	0
2	243199373	341236	0.14	0
3	198022430	265748	0.134	0
4	191154276	232588	0.122	-1
5	180915260	239189	0.132	0
6	171115067	241546	0.141	0
7	159138663	246098	0.155	0
8	146364022	201109	0.137	0
9	141213431	190287	0.135	0
10	135534747	249973	0.184	0
11	135006516	199772	0.148	0
12	133851895	208149	0.156	0
13	115169878	117249	0.102	-1
14	107349540	136013	0.127	0
15	102531392	140092	0.137	0
16	90354753	174078	0.193	0
17	81195210	182614	0.225	1
18	78077248	104005	0.133	0
19	59128983	162060	0.274	1
20	63025520	112765	0.179	0
21	48129895	56978	0.118	-1
22	51304566	89412	0.174	0
Odchylenie standardowe dla osobnika: 0.03705
Srednia arytmetyczna: 0.16042
