Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	971998	0.39	0
2	243199373	890896	0.366	0
3	198022430	688641	0.348	0
4	191154276	581680	0.304	-1
5	180915260	628769	0.348	0
6	171115067	653500	0.382	0
7	159138663	612081	0.385	0
8	146364022	550559	0.376	0
9	141213431	493407	0.349	0
10	135534747	651304	0.481	0
11	135006516	539266	0.399	0
12	133851895	516184	0.386	0
13	115169878	307845	0.267	-1
14	107349540	348591	0.325	-1
15	102531392	356873	0.348	0
16	90354753	438762	0.486	1
17	81195210	423115	0.521	1
18	78077248	287835	0.369	0
19	59128983	352467	0.596	1
20	63025520	311290	0.494	1
21	48129895	151323	0.314	-1
22	51304566	229548	0.447	0
Odchylenie standardowe dla osobnika: 0.07444
Srednia arytmetyczna: 0.40689
