Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1165751	0.468	0
2	243199373	1068860	0.439	0
3	198022430	848054	0.428	0
4	191154276	742037	0.388	-1
5	180915260	764690	0.423	0
6	171115067	775717	0.453	0
7	159138663	756575	0.475	0
8	146364022	649177	0.444	0
9	141213431	586081	0.415	0
10	135534747	699511	0.516	0
11	135006516	625100	0.463	0
12	133851895	645211	0.482	0
13	115169878	383877	0.333	-1
14	107349540	424800	0.396	-1
15	102531392	426072	0.416	0
16	90354753	499367	0.553	0
17	81195210	508358	0.626	1
18	78077248	332823	0.426	0
19	59128983	442828	0.749	1
20	63025520	341938	0.543	0
21	48129895	177282	0.368	-1
22	51304566	244163	0.476	0
Odchylenie standardowe dla osobnika: 0.08528
Srednia arytmetyczna: 0.48174
