Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	642936	0.258	0
2	243199373	598018	0.246	0
3	198022430	475489	0.24	0
4	191154276	417529	0.218	-1
5	180915260	426493	0.236	0
6	171115067	434577	0.254	0
7	159138663	420720	0.264	0
8	146364022	366079	0.25	0
9	141213431	326693	0.231	0
10	135534747	384690	0.284	0
11	135006516	346076	0.256	0
12	133851895	356448	0.266	0
13	115169878	217405	0.189	-1
14	107349540	234869	0.219	-1
15	102531392	235665	0.23	0
16	90354753	270331	0.299	0
17	81195210	277391	0.342	1
18	78077248	188603	0.242	0
19	59128983	237327	0.401	1
20	63025520	188486	0.299	0
21	48129895	98319	0.204	-1
22	51304566	134280	0.262	0
Odchylenie standardowe dla osobnika: 0.04359
Srednia arytmetyczna: 0.26605
