Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1550249	0.622	0
2	243199373	1400977	0.576	0
3	198022430	1099875	0.555	0
4	191154276	964712	0.505	-1
5	180915260	1002785	0.554	0
6	171115067	1003047	0.586	0
7	159138663	991812	0.623	0
8	146364022	858812	0.587	0
9	141213431	775553	0.549	0
10	135534747	965992	0.713	0
11	135006516	830178	0.615	0
12	133851895	830457	0.62	0
13	115169878	497963	0.432	-1
14	107349540	550799	0.513	-1
15	102531392	554367	0.541	0
16	90354753	672713	0.745	0
17	81195210	668065	0.823	1
18	78077248	438941	0.562	0
19	59128983	577700	0.977	1
20	63025520	459598	0.729	0
21	48129895	236484	0.491	-1
22	51304566	338514	0.66	0
Odchylenie standardowe dla osobnika: 0.11471
Srednia arytmetyczna: 0.63647
