Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1306111	0.524	0
2	243199373	1202304	0.494	0
3	198022430	940403	0.475	0
4	191154276	805482	0.421	-1
5	180915260	856695	0.474	0
6	171115067	871692	0.509	0
7	159138663	833270	0.524	0
8	146364022	739150	0.505	0
9	141213431	668818	0.474	0
10	135534747	805768	0.595	0
11	135006516	721452	0.534	0
12	133851895	706237	0.528	0
13	115169878	429009	0.373	-1
14	107349540	478470	0.446	-1
15	102531392	487291	0.475	0
16	90354753	563297	0.623	0
17	81195210	578685	0.713	1
18	78077248	383938	0.492	0
19	59128983	489780	0.828	1
20	63025520	407103	0.646	1
21	48129895	207923	0.432	-1
22	51304566	307780	0.6	0
Odchylenie standardowe dla osobnika: 0.09785
Srednia arytmetyczna: 0.54674
