Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1226756	0.492	0
2	243199373	1144542	0.471	0
3	198022430	900072	0.455	0
4	191154276	754879	0.395	-1
5	180915260	817735	0.452	0
6	171115067	854206	0.499	0
7	159138663	774968	0.487	0
8	146364022	716058	0.489	0
9	141213431	634310	0.449	0
10	135534747	788073	0.581	0
11	135006516	691437	0.512	0
12	133851895	668056	0.499	0
13	115169878	406246	0.353	-1
14	107349540	451213	0.42	-1
15	102531392	456532	0.445	0
16	90354753	534339	0.591	0
17	81195210	518330	0.638	1
18	78077248	370831	0.475	0
19	59128983	428433	0.725	1
20	63025520	394665	0.626	1
21	48129895	192150	0.399	-1
22	51304566	284714	0.555	0
Odchylenie standardowe dla osobnika: 0.08207
Srednia arytmetyczna: 0.51479
