Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2031	0.001	0
2	243199373	1840	0.001	0
3	198022430	1377	0.001	0
4	191154276	1211	0.001	0
5	180915260	1261	0.001	0
6	171115067	1363	0.001	0
7	159138663	1306	0.001	0
8	146364022	1064	0.001	0
9	141213431	1011	0.001	0
10	135534747	1218	0.001	0
11	135006516	979	0.001	0
12	133851895	1116	0.001	0
13	115169878	628	0.001	0
14	107349540	770	0.001	0
15	102531392	782	0.001	0
16	90354753	976	0.001	0
17	81195210	996	0.001	0
18	78077248	530	0.001	0
19	59128983	872	0.001	0
20	63025520	575	0.001	0
21	48129895	302	0.001	0
22	51304566	461	0.001	0
Odchylenie standardowe dla osobnika: 0.0
Srednia arytmetyczna: 0.001
