Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1225701	0.492	0
2	243199373	1147163	0.472	0
3	198022430	914538	0.462	0
4	191154276	794642	0.416	-1
5	180915260	824528	0.456	0
6	171115067	843590	0.493	0
7	159138663	794436	0.499	0
8	146364022	713974	0.488	0
9	141213431	630606	0.447	0
10	135534747	765537	0.565	0
11	135006516	676687	0.501	0
12	133851895	678768	0.507	0
13	115169878	415097	0.36	-1
14	107349540	450899	0.42	-1
15	102531392	451505	0.44	0
16	90354753	528035	0.584	0
17	81195210	513932	0.633	1
18	78077248	365425	0.468	0
19	59128983	435941	0.737	1
20	63025520	372991	0.592	1
21	48129895	189818	0.394	-1
22	51304566	262072	0.511	0
Odchylenie standardowe dla osobnika: 0.07801
Srednia arytmetyczna: 0.51132
