Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2010571	0.807	0
2	243199373	2105112	0.866	0
3	198022430	1729474	0.873	0
4	191154276	1617311	0.846	0
5	180915260	1550441	0.857	0
6	171115067	1488843	0.87	0
7	159138663	1348798	0.848	0
8	146364022	1272069	0.869	0
9	141213431	997002	0.706	-1
10	135534747	1181799	0.872	0
11	135006516	1184115	0.877	0
12	133851895	1175556	0.878	0
13	115169878	836829	0.727	-1
14	107349540	787935	0.734	-1
15	102531392	716193	0.699	-1
16	90354753	732171	0.81	0
17	81195210	735502	0.906	0
18	78077248	667317	0.855	0
19	59128983	555963	0.94	1
20	63025520	577499	0.916	1
21	48129895	330165	0.686	-1
22	51304566	333266	0.65	-1
Odchylenie standardowe dla osobnika: 0.07748
Srednia arytmetyczna: 0.83284
