Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	54998	0.022	0
2	243199373	56397	0.023	0
3	198022430	45463	0.023	0
4	191154276	39490	0.021	0
5	180915260	39777	0.022	0
6	171115067	37740	0.022	0
7	159138663	38592	0.024	0
8	146364022	30919	0.021	0
9	141213431	28498	0.02	-1
10	135534747	33354	0.025	0
11	135006516	30101	0.022	0
12	133851895	31705	0.024	0
13	115169878	21595	0.019	-1
14	107349540	21914	0.02	-1
15	102531392	20260	0.02	-1
16	90354753	22377	0.025	0
17	81195210	22969	0.028	1
18	78077248	17656	0.023	0
19	59128983	16498	0.028	1
20	63025520	15098	0.024	0
21	48129895	8706	0.018	-1
22	51304566	9605	0.019	-1
Odchylenie standardowe dla osobnika: 0.00246
Srednia arytmetyczna: 0.02279
