Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	167105	0.067	0
2	243199373	148329	0.061	0
3	198022430	119006	0.06	0
4	191154276	101227	0.053	-1
5	180915260	105328	0.058	0
6	171115067	107999	0.063	0
7	159138663	110646	0.07	0
8	146364022	88577	0.061	0
9	141213431	85761	0.061	0
10	135534747	98405	0.073	0
11	135006516	87192	0.065	0
12	133851895	95169	0.071	0
13	115169878	52700	0.046	-1
14	107349540	61342	0.057	0
15	102531392	63401	0.062	0
16	90354753	75658	0.084	0
17	81195210	83420	0.103	1
18	78077248	45562	0.058	0
19	59128983	75099	0.127	1
20	63025520	49878	0.079	0
21	48129895	24458	0.051	-1
22	51304566	38847	0.076	0
Odchylenie standardowe dla osobnika: 0.01737
Srednia arytmetyczna: 0.07111
