Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	392341	0.157	0
2	243199373	365458	0.15	0
3	198022430	288093	0.145	0
4	191154276	260967	0.137	0
5	180915260	260947	0.144	0
6	171115067	260405	0.152	0
7	159138663	256507	0.161	0
8	146364022	218183	0.149	0
9	141213431	199115	0.141	0
10	135534747	241545	0.178	0
11	135006516	209008	0.155	0
12	133851895	215676	0.161	0
13	115169878	131713	0.114	-1
14	107349540	142881	0.133	-1
15	102531392	142042	0.139	0
16	90354753	170502	0.189	1
17	81195210	168399	0.207	1
18	78077248	112879	0.145	0
19	59128983	144317	0.244	1
20	63025520	111793	0.177	0
21	48129895	59844	0.124	-1
22	51304566	79649	0.155	0
Odchylenie standardowe dla osobnika: 0.0267
Srednia arytmetyczna: 0.16179
