Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1162115	0.466	0
2	243199373	1070053	0.44	0
3	198022430	842857	0.426	0
4	191154276	761863	0.399	0
5	180915260	760252	0.42	0
6	171115067	764783	0.447	0
7	159138663	757673	0.476	0
8	146364022	650885	0.445	0
9	141213431	582152	0.412	0
10	135534747	755376	0.557	0
11	135006516	619706	0.459	0
12	133851895	637128	0.476	0
13	115169878	377593	0.328	-1
14	107349540	418335	0.39	-1
15	102531392	420448	0.41	0
16	90354753	514269	0.569	0
17	81195210	508588	0.626	1
18	78077248	329410	0.422	0
19	59128983	445497	0.753	1
20	63025520	338933	0.538	0
21	48129895	176366	0.366	-1
22	51304566	245348	0.478	0
Odchylenie standardowe dla osobnika: 0.08829
Srednia arytmetyczna: 0.48353
