Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1457033	0.585	0
2	243199373	1353386	0.556	0
3	198022430	1058346	0.534	0
4	191154276	904563	0.473	-1
5	180915260	967060	0.535	0
6	171115067	988164	0.577	0
7	159138663	937307	0.589	0
8	146364022	834944	0.57	0
9	141213431	754191	0.534	0
10	135534747	906543	0.669	0
11	135006516	817098	0.605	0
12	133851895	793119	0.593	0
13	115169878	484721	0.421	-1
14	107349540	535810	0.499	-1
15	102531392	544104	0.531	0
16	90354753	631948	0.699	0
17	81195210	639386	0.787	1
18	78077248	434928	0.557	0
19	59128983	540182	0.914	1
20	63025520	458140	0.727	1
21	48129895	237197	0.493	-1
22	51304566	340101	0.663	0
Odchylenie standardowe dla osobnika: 0.10588
Srednia arytmetyczna: 0.61263
