Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	140678	0.056	0
2	243199373	130055	0.053	0
3	198022430	105434	0.053	0
4	191154276	95539	0.05	0
5	180915260	93872	0.052	0
6	171115067	94677	0.055	0
7	159138663	94771	0.06	0
8	146364022	78651	0.054	0
9	141213431	71126	0.05	0
10	135534747	88610	0.065	0
11	135006516	73804	0.055	0
12	133851895	80675	0.06	0
13	115169878	47338	0.041	-1
14	107349540	51734	0.048	-1
15	102531392	51349	0.05	0
16	90354753	61189	0.068	0
17	81195210	61000	0.075	1
18	78077248	39903	0.051	0
19	59128983	54135	0.092	1
20	63025520	39223	0.062	0
21	48129895	21364	0.044	-1
22	51304566	27678	0.054	0
Odchylenie standardowe dla osobnika: 0.01037
Srednia arytmetyczna: 0.05853
