Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1164267	0.467	0
2	243199373	1170993	0.481	0
3	198022430	931534	0.47	0
4	191154276	806629	0.422	-1
5	180915260	828639	0.458	0
6	171115067	797964	0.466	0
7	159138663	735953	0.462	0
8	146364022	702422	0.48	0
9	141213431	576161	0.408	-1
10	135534747	688481	0.508	0
11	135006516	688894	0.51	0
12	133851895	650102	0.486	0
13	115169878	431759	0.375	-1
14	107349540	443660	0.413	-1
15	102531392	419387	0.409	-1
16	90354753	459084	0.508	0
17	81195210	466622	0.575	1
18	78077248	371316	0.476	0
19	59128983	352752	0.597	1
20	63025520	373982	0.593	1
21	48129895	184158	0.383	-1
22	51304566	234264	0.457	0
Odchylenie standardowe dla osobnika: 0.05512
Srednia arytmetyczna: 0.48263
