Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1013121	0.406	0
2	243199373	915560	0.376	0
3	198022430	708987	0.358	0
4	191154276	580282	0.304	-1
5	180915260	649001	0.359	0
6	171115067	678279	0.396	0
7	159138663	622000	0.391	0
8	146364022	571421	0.39	0
9	141213431	516141	0.366	0
10	135534747	641513	0.473	0
11	135006516	569524	0.422	0
12	133851895	534911	0.4	0
13	115169878	315985	0.274	-1
14	107349540	364504	0.34	-1
15	102531392	376272	0.367	0
16	90354753	456513	0.505	0
17	81195210	445406	0.549	1
18	78077248	299501	0.384	0
19	59128983	372322	0.63	1
20	63025520	335070	0.532	1
21	48129895	161600	0.336	-1
22	51304566	255712	0.498	0
Odchylenie standardowe dla osobnika: 0.08177
Srednia arytmetyczna: 0.42432
