Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1265986	0.508	0
2	243199373	1160560	0.477	0
3	198022430	895191	0.452	0
4	191154276	761769	0.399	-1
5	180915260	818735	0.453	0
6	171115067	835352	0.488	0
7	159138663	792576	0.498	0
8	146364022	708353	0.484	0
9	141213431	641201	0.454	0
10	135534747	806295	0.595	0
11	135006516	698831	0.518	0
12	133851895	675254	0.504	0
13	115169878	403196	0.35	-1
14	107349540	453386	0.422	-1
15	102531392	467277	0.456	0
16	90354753	559482	0.619	0
17	81195210	553670	0.682	1
18	78077248	369453	0.473	0
19	59128983	461924	0.781	1
20	63025520	400482	0.635	1
21	48129895	197146	0.41	-1
22	51304566	297435	0.58	0
Odchylenie standardowe dla osobnika: 0.09533
Srednia arytmetyczna: 0.52658
