Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	364464	0.146	0
2	243199373	322635	0.133	0
3	198022430	256405	0.129	0
4	191154276	224554	0.117	0
5	180915260	227860	0.126	0
6	171115067	229823	0.134	0
7	159138663	241266	0.152	0
8	146364022	190140	0.13	0
9	141213431	181833	0.129	0
10	135534747	216958	0.16	0
11	135006516	187383	0.139	0
12	133851895	205707	0.154	0
13	115169878	112889	0.098	-1
14	107349540	131929	0.123	0
15	102531392	134340	0.131	0
16	90354753	165174	0.183	0
17	81195210	175605	0.216	1
18	78077248	97073	0.124	0
19	59128983	159349	0.269	1
20	63025520	104950	0.167	0
21	48129895	53245	0.111	-1
22	51304566	79518	0.155	0
Odchylenie standardowe dla osobnika: 0.03603
Srednia arytmetyczna: 0.15226
