Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1485566	0.596	0
2	243199373	1340986	0.551	0
3	198022430	1063269	0.537	0
4	191154276	885741	0.463	-1
5	180915260	960906	0.531	0
6	171115067	1003878	0.587	0
7	159138663	934435	0.587	0
8	146364022	834534	0.57	0
9	141213431	752295	0.533	0
10	135534747	904486	0.667	0
11	135006516	806678	0.598	0
12	133851895	814447	0.608	0
13	115169878	476858	0.414	-1
14	107349540	540497	0.503	-1
15	102531392	552095	0.538	0
16	90354753	644360	0.713	0
17	81195210	649181	0.8	1
18	78077248	432021	0.553	0
19	59128983	551470	0.933	1
20	63025520	467410	0.742	1
21	48129895	227350	0.472	-1
22	51304566	339648	0.662	0
Odchylenie standardowe dla osobnika: 0.11139
Srednia arytmetyczna: 0.61679
