Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	500382	0.201	0
2	243199373	453879	0.187	0
3	198022430	361151	0.182	0
4	191154276	329504	0.172	0
5	180915260	324188	0.179	0
6	171115067	323931	0.189	0
7	159138663	328650	0.207	0
8	146364022	271725	0.186	0
9	141213431	248318	0.176	0
10	135534747	304722	0.225	0
11	135006516	258506	0.191	0
12	133851895	277747	0.208	0
13	115169878	162300	0.141	-1
14	107349540	179043	0.167	0
15	102531392	179096	0.175	0
16	90354753	218616	0.242	0
17	81195210	220052	0.271	1
18	78077248	138083	0.177	0
19	59128983	197382	0.334	1
20	63025520	138587	0.22	0
21	48129895	73823	0.153	-1
22	51304566	99743	0.194	0
Odchylenie standardowe dla osobnika: 0.03957
Srednia arytmetyczna: 0.20558
