Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	7907558	3.173	0
2	243199373	7603961	3.127	0
3	198022430	6016745	3.038	0
4	191154276	5211581	2.726	-1
5	180915260	5344522	2.954	0
6	171115067	5213258	3.047	0
7	159138663	4997962	3.141	0
8	146364022	4540474	3.102	0
9	141213431	3878009	2.746	-1
10	135534747	4619907	3.409	0
11	135006516	4597014	3.405	0
12	133851895	4385513	3.276	0
13	115169878	2757551	2.394	-1
14	107349540	2962437	2.76	0
15	102531392	2909168	2.837	0
16	90354753	3319521	3.674	0
17	81195210	3501444	4.312	1
18	78077248	2346517	3.005	0
19	59128983	2974652	5.031	1
20	63025520	2540435	4.031	1
21	48129895	1253561	2.605	-1
22	51304566	1756097	3.423	0
Odchylenie standardowe dla osobnika: 0.57238
Srednia arytmetyczna: 3.32695
