Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	477721	0.192	0
2	243199373	427906	0.176	0
3	198022430	331350	0.167	0
4	191154276	277925	0.145	-1
5	180915260	301111	0.166	0
6	171115067	309501	0.181	0
7	159138663	297972	0.187	0
8	146364022	260053	0.178	0
9	141213431	240924	0.171	0
10	135534747	306870	0.226	0
11	135006516	260868	0.193	0
12	133851895	254246	0.19	0
13	115169878	147400	0.128	-1
14	107349540	170877	0.159	0
15	102531392	176410	0.172	0
16	90354753	214635	0.238	0
17	81195210	216237	0.266	1
18	78077248	135810	0.174	0
19	59128983	183974	0.311	1
20	63025520	151201	0.24	1
21	48129895	74073	0.154	-1
22	51304566	116131	0.226	0
Odchylenie standardowe dla osobnika: 0.04068
Srednia arytmetyczna: 0.19916
