Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	22918	0.009	0
2	243199373	20047	0.008	0
3	198022430	15836	0.008	0
4	191154276	13420	0.007	-1
5	180915260	14053	0.008	0
6	171115067	14354	0.008	0
7	159138663	14392	0.009	0
8	146364022	11713	0.008	0
9	141213431	11404	0.008	0
10	135534747	13002	0.01	0
11	135006516	11647	0.009	0
12	133851895	12542	0.009	0
13	115169878	7020	0.006	-1
14	107349540	7963	0.007	-1
15	102531392	8439	0.008	0
16	90354753	9954	0.011	0
17	81195210	10733	0.013	1
18	78077248	6016	0.008	0
19	59128983	9973	0.017	1
20	63025520	6535	0.01	0
21	48129895	3306	0.007	-1
22	51304566	5215	0.01	0
Odchylenie standardowe dla osobnika: 0.0023
Srednia arytmetyczna: 0.00932
