Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	862759	0.346	0
2	243199373	803909	0.331	0
3	198022430	634091	0.32	0
4	191154276	528098	0.276	-1
5	180915260	574189	0.317	0
6	171115067	598301	0.35	0
7	159138663	549427	0.345	0
8	146364022	501193	0.342	0
9	141213431	449392	0.318	0
10	135534747	557259	0.411	0
11	135006516	482500	0.357	0
12	133851895	472125	0.353	0
13	115169878	285418	0.248	-1
14	107349540	316563	0.295	-1
15	102531392	323444	0.315	0
16	90354753	374281	0.414	0
17	81195210	372881	0.459	1
18	78077248	261625	0.335	0
19	59128983	310040	0.524	1
20	63025520	279204	0.443	1
21	48129895	136488	0.284	-1
22	51304566	203790	0.397	0
Odchylenie standardowe dla osobnika: 0.06089
Srednia arytmetyczna: 0.36384
