Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	244262	0.098	0
2	243199373	215414	0.089	0
3	198022430	171635	0.087	0
4	191154276	144968	0.076	-1
5	180915260	155214	0.086	0
6	171115067	151648	0.089	0
7	159138663	152025	0.096	0
8	146364022	126480	0.086	0
9	141213431	118767	0.084	0
10	135534747	135034	0.1	0
11	135006516	124060	0.092	0
12	133851895	129745	0.097	0
13	115169878	79256	0.069	-1
14	107349540	85847	0.08	-1
15	102531392	86387	0.084	0
16	90354753	98342	0.109	0
17	81195210	103245	0.127	1
18	78077248	68491	0.088	0
19	59128983	84498	0.143	1
20	63025520	68581	0.109	0
21	48129895	35400	0.074	-1
22	51304566	48261	0.094	0
Odchylenie standardowe dla osobnika: 0.01601
Srednia arytmetyczna: 0.09611
