Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	445685	0.179	0
2	243199373	490121	0.202	0
3	198022430	408362	0.206	0
4	191154276	396268	0.207	1
5	180915260	367835	0.203	0
6	171115067	352929	0.206	0
7	159138663	305977	0.192	0
8	146364022	297660	0.203	0
9	141213431	223232	0.158	-1
10	135534747	265123	0.196	0
11	135006516	262121	0.194	0
12	133851895	266483	0.199	0
13	115169878	205213	0.178	0
14	107349540	179480	0.167	0
15	102531392	156703	0.153	-1
16	90354753	149233	0.165	0
17	81195210	143458	0.177	0
18	78077248	158340	0.203	0
19	59128983	94463	0.16	0
20	63025520	120651	0.191	0
21	48129895	73384	0.152	-1
22	51304566	59580	0.116	-1
Odchylenie standardowe dla osobnika: 0.02369
Srednia arytmetyczna: 0.18284
