Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	95104	0.038	0
2	243199373	86087	0.035	0
3	198022430	68355	0.035	0
4	191154276	62636	0.033	0
5	180915260	61097	0.034	0
6	171115067	61066	0.036	0
7	159138663	62487	0.039	0
8	146364022	51382	0.035	0
9	141213431	47110	0.033	0
10	135534747	58368	0.043	0
11	135006516	49360	0.037	0
12	133851895	52736	0.039	0
13	115169878	30535	0.027	-1
14	107349540	33875	0.032	0
15	102531392	34194	0.033	0
16	90354753	41215	0.046	0
17	81195210	41487	0.051	1
18	78077248	26017	0.033	0
19	59128983	37557	0.064	1
20	63025520	25727	0.041	0
21	48129895	14078	0.029	-1
22	51304566	18522	0.036	0
Odchylenie standardowe dla osobnika: 0.00758
Srednia arytmetyczna: 0.03895
