Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	47994	0.019	0
2	243199373	43195	0.018	0
3	198022430	34759	0.018	0
4	191154276	28979	0.015	-1
5	180915260	30669	0.017	0
6	171115067	31684	0.019	0
7	159138663	31768	0.02	0
8	146364022	25958	0.018	0
9	141213431	24769	0.018	0
10	135534747	27840	0.021	0
11	135006516	25668	0.019	0
12	133851895	27311	0.02	0
13	115169878	15684	0.014	-1
14	107349540	17816	0.017	0
15	102531392	17902	0.017	0
16	90354753	21630	0.024	0
17	81195210	23195	0.029	1
18	78077248	13736	0.018	0
19	59128983	20070	0.034	1
20	63025520	14955	0.024	0
21	48129895	7176	0.015	-1
22	51304566	11003	0.021	0
Odchylenie standardowe dla osobnika: 0.00446
Srednia arytmetyczna: 0.02042
