Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	167431	0.067	0
2	243199373	145707	0.06	0
3	198022430	115066	0.058	0
4	191154276	101278	0.053	0
5	180915260	101413	0.056	0
6	171115067	100737	0.059	0
7	159138663	110397	0.069	0
8	146364022	82108	0.056	0
9	141213431	83231	0.059	0
10	135534747	95191	0.07	0
11	135006516	83500	0.062	0
12	133851895	93497	0.07	0
13	115169878	50424	0.044	-1
14	107349540	60329	0.056	0
15	102531392	62193	0.061	0
16	90354753	74428	0.082	0
17	81195210	86485	0.107	1
18	78077248	42621	0.055	0
19	59128983	78557	0.133	1
20	63025520	46475	0.074	0
21	48129895	23176	0.048	-1
22	51304566	37566	0.073	0
Odchylenie standardowe dla osobnika: 0.01923
Srednia arytmetyczna: 0.06974
