Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	26509	0.011	0
2	243199373	24637	0.01	0
3	198022430	19644	0.01	0
4	191154276	17722	0.009	-1
5	180915260	17274	0.01	0
6	171115067	17931	0.01	0
7	159138663	18459	0.012	0
8	146364022	14552	0.01	0
9	141213431	13875	0.01	0
10	135534747	17286	0.013	0
11	135006516	14229	0.011	0
12	133851895	15427	0.012	0
13	115169878	9249	0.008	-1
14	107349540	9907	0.009	-1
15	102531392	10110	0.01	0
16	90354753	13146	0.015	1
17	81195210	13718	0.017	1
18	78077248	8294	0.011	0
19	59128983	11785	0.02	1
20	63025520	8070	0.013	0
21	48129895	4042	0.008	-1
22	51304566	6177	0.012	0
Odchylenie standardowe dla osobnika: 0.00278
Srednia arytmetyczna: 0.01179
