Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	31260	0.013	0
2	243199373	29109	0.012	0
3	198022430	23177	0.012	0
4	191154276	20768	0.011	0
5	180915260	20690	0.011	0
6	171115067	20947	0.012	0
7	159138663	21144	0.013	0
8	146364022	17432	0.012	0
9	141213431	16064	0.011	0
10	135534747	19379	0.014	0
11	135006516	16629	0.012	0
12	133851895	17805	0.013	0
13	115169878	10370	0.009	-1
14	107349540	11516	0.011	0
15	102531392	11547	0.011	0
16	90354753	14203	0.016	1
17	81195210	14348	0.018	1
18	78077248	8933	0.011	0
19	59128983	12482	0.021	1
20	63025520	9054	0.014	0
21	48129895	4948	0.01	-1
22	51304566	6377	0.012	0
Odchylenie standardowe dla osobnika: 0.00257
Srednia arytmetyczna: 0.01311
