Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	996428	0.4	0
2	243199373	925177	0.38	0
3	198022430	734835	0.371	0
4	191154276	642982	0.336	-1
5	180915260	663668	0.367	0
6	171115067	677118	0.396	0
7	159138663	647071	0.407	0
8	146364022	562261	0.384	0
9	141213431	510296	0.361	0
10	135534747	607110	0.448	0
11	135006516	537272	0.398	0
12	133851895	556319	0.416	0
13	115169878	333986	0.29	-1
14	107349540	366226	0.341	-1
15	102531392	368102	0.359	0
16	90354753	427007	0.473	0
17	81195210	432639	0.533	1
18	78077248	291232	0.373	0
19	59128983	372438	0.63	1
20	63025520	296795	0.471	0
21	48129895	153350	0.319	-1
22	51304566	210939	0.411	0
Odchylenie standardowe dla osobnika: 0.06992
Srednia arytmetyczna: 0.41484
