Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	13128	0.005	0
2	243199373	11825	0.005	0
3	198022430	9441	0.005	0
4	191154276	7763	0.004	-1
5	180915260	8391	0.005	0
6	171115067	8779	0.005	0
7	159138663	8377	0.005	0
8	146364022	7149	0.005	0
9	141213431	6877	0.005	0
10	135534747	7961	0.006	0
11	135006516	7526	0.006	0
12	133851895	7141	0.005	0
13	115169878	4305	0.004	-1
14	107349540	4847	0.005	0
15	102531392	5123	0.005	0
16	90354753	5938	0.007	1
17	81195210	6305	0.008	1
18	78077248	3960	0.005	0
19	59128983	5287	0.009	1
20	63025520	4545	0.007	1
21	48129895	2051	0.004	-1
22	51304566	3286	0.006	0
Odchylenie standardowe dla osobnika: 0.00122
Srednia arytmetyczna: 0.00568
