Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	3849	0.002	0
2	243199373	3600	0.001	-1
3	198022430	3064	0.002	0
4	191154276	2540	0.001	-1
5	180915260	2651	0.001	-1
6	171115067	2450	0.001	-1
7	159138663	2647	0.002	0
8	146364022	2132	0.001	-1
9	141213431	2041	0.001	-1
10	135534747	2493	0.002	0
11	135006516	2197	0.002	0
12	133851895	2181	0.002	0
13	115169878	1332	0.001	-1
14	107349540	1501	0.001	-1
15	102531392	1467	0.001	-1
16	90354753	1730	0.002	0
17	81195210	1970	0.002	0
18	78077248	1132	0.001	-1
19	59128983	1519	0.003	1
20	63025520	1180	0.002	0
21	48129895	617	0.001	-1
22	51304566	908	0.002	0
Odchylenie standardowe dla osobnika: 0.00058
Srednia arytmetyczna: 0.00163
