Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	132118	0.053	0
2	243199373	123534	0.051	0
3	198022430	99353	0.05	0
4	191154276	89663	0.047	0
5	180915260	89518	0.049	0
6	171115067	86847	0.051	0
7	159138663	89428	0.056	0
8	146364022	70689	0.048	0
9	141213431	67075	0.047	0
10	135534747	81995	0.06	0
11	135006516	68412	0.051	0
12	133851895	75184	0.056	0
13	115169878	44971	0.039	-1
14	107349540	48550	0.045	0
15	102531392	48150	0.047	0
16	90354753	56814	0.063	0
17	81195210	58391	0.072	1
18	78077248	37218	0.048	0
19	59128983	51097	0.086	1
20	63025520	34581	0.055	0
21	48129895	19150	0.04	-1
22	51304566	24836	0.048	0
Odchylenie standardowe dla osobnika: 0.00984
Srednia arytmetyczna: 0.05447
