Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	683084	0.274	0
2	243199373	609789	0.251	0
3	198022430	472395	0.239	0
4	191154276	409830	0.214	-1
5	180915260	425433	0.235	0
6	171115067	432539	0.253	0
7	159138663	437735	0.275	0
8	146364022	360972	0.247	0
9	141213431	339287	0.24	0
10	135534747	432907	0.319	0
11	135006516	360913	0.267	0
12	133851895	369950	0.276	0
13	115169878	208371	0.181	-1
14	107349540	244013	0.227	0
15	102531392	250842	0.245	0
16	90354753	309324	0.342	0
17	81195210	320930	0.395	1
18	78077248	188071	0.241	0
19	59128983	281678	0.476	1
20	63025520	206511	0.328	0
21	48129895	103373	0.215	-1
22	51304566	160186	0.312	0
Odchylenie standardowe dla osobnika: 0.06344
Srednia arytmetyczna: 0.285
